protein_id	old_locus_tag	locus_tag
WP_087495046.1	AEP_01778	AEP_RS08870
WP_198301926.1	AEP_01779	AEP_RS08875
WP_087495048.1	AEP_01780	AEP_RS08880
WP_087495049.1	AEP_01781	AEP_RS08885
WP_087495050.1	AEP_01782	AEP_RS08890
WP_087495051.1	AEP_01783	AEP_RS08895
WP_087495052.1	AEP_01784	AEP_RS08900
WP_087495053.1	AEP_01785	AEP_RS08905
WP_087495054.1	AEP_01786	AEP_RS08910
WP_198301956.1	AEP_01787	AEP_RS08915
WP_087497257.1	AEP_01788	AEP_RS08920
WP_087495056.1	AEP_01789	AEP_RS08925
WP_087495057.1	AEP_01790	AEP_RS08930
WP_087495058.1	AEP_01791	AEP_RS08935
WP_087495059.1	AEP_01792	AEP_RS08940
WP_087495060.1	AEP_01793	AEP_RS08945
WP_157673117.1	AEP_01794	AEP_RS08950
WP_087495062.1	AEP_01795	AEP_RS08955
WP_087495063.1	AEP_01796	AEP_RS08960
WP_087495064.1	AEP_01797	AEP_RS08965
WP_087495065.1	AEP_01798	AEP_RS08970
WP_087495066.1	AEP_01799	AEP_RS08975
WP_087495067.1	AEP_01800	AEP_RS08980
WP_087495068.1	AEP_01801	AEP_RS08985
WP_157673118.1	AEP_01802	AEP_RS08990
WP_087495070.1	AEP_01803	AEP_RS08995
WP_087495071.1	AEP_01804	AEP_RS09000
WP_087495072.1	AEP_01805	AEP_RS09005
WP_087495073.1	AEP_01806	AEP_RS09010
WP_087495074.1	AEP_01807	AEP_RS09015
WP_087495075.1	AEP_01808	AEP_RS09020
WP_087495076.1	AEP_01809	AEP_RS09025
WP_087495077.1	AEP_01810	AEP_RS09030
WP_087495078.1	AEP_01811	AEP_RS09035
WP_087495079.1	AEP_01812	AEP_RS09040
WP_087495080.1	AEP_01813	AEP_RS09045
WP_232459967.1	AEP_01814	AEP_RS09050
WP_087495081.1	AEP_01816	AEP_RS09055
WP_087495082.1	AEP_01817	AEP_RS09060
WP_087495083.1	AEP_01818	AEP_RS09065
WP_198301927.1	AEP_01819	AEP_RS09070
WP_087495084.1	AEP_01820	AEP_RS09075
WP_087495085.1	AEP_01821	AEP_RS09080
WP_087495086.1	AEP_01822	AEP_RS09085
WP_087495087.1	AEP_01823	AEP_RS09090
WP_087495088.1	AEP_01824	AEP_RS09095
WP_087497260.1	AEP_01825	AEP_RS09100
WP_087497261.1	AEP_01826	AEP_RS09105
WP_232459968.1	AEP_01827	AEP_RS09110
WP_087495089.1	AEP_01828	AEP_RS09115
WP_087495090.1	AEP_01829	AEP_RS09120
WP_087495091.1	AEP_01830	AEP_RS09125
WP_087495092.1	AEP_01831	AEP_RS09130
WP_087495093.1	AEP_01832	AEP_RS09135
WP_087495094.1	AEP_01833	AEP_RS09140
WP_087495095.1	AEP_01834	AEP_RS09145
WP_087495096.1	AEP_01835	AEP_RS09150
WP_087495097.1	AEP_01836	AEP_RS09155
WP_087495098.1	AEP_01837	AEP_RS09160
WP_087495099.1	AEP_01838	AEP_RS09165
WP_087495100.1	AEP_01839	AEP_RS09170
WP_087495101.1	AEP_01840	AEP_RS09175
WP_087495102.1	AEP_01841	AEP_RS09180
WP_087495103.1	AEP_01842	AEP_RS09185
WP_087495104.1	AEP_01843	AEP_RS09190
WP_087495105.1	AEP_01844	AEP_RS09195
WP_198301928.1	AEP_01845	AEP_RS09200
WP_087495107.1	AEP_01846	AEP_RS09205
WP_087495108.1	AEP_01847	AEP_RS09210
WP_087495109.1	AEP_01848	AEP_RS09215
WP_087495110.1	AEP_01849	AEP_RS09220
WP_087495111.1	AEP_01850	AEP_RS09225
WP_087495112.1	AEP_01851	AEP_RS09230
WP_087495113.1	AEP_01852	AEP_RS09235
WP_087495114.1	AEP_01853	AEP_RS09240
WP_087495115.1	AEP_01854	AEP_RS09245
WP_087495116.1	AEP_01855	AEP_RS09250
WP_087495117.1	AEP_01856	AEP_RS09255
WP_087497263.1	AEP_01857	AEP_RS09260
WP_087495118.1	AEP_01858	AEP_RS09265
WP_087495119.1	AEP_01859	AEP_RS09270
WP_087495120.1	AEP_01860	AEP_RS09275
WP_087495121.1	AEP_01861	AEP_RS09280
WP_087495122.1	AEP_01862	AEP_RS09285
WP_087495123.1	AEP_01863	AEP_RS09290
WP_087495124.1	AEP_01864	AEP_RS09295
WP_087495125.1	AEP_01865	AEP_RS09300
WP_087495126.1	AEP_01866	AEP_RS09305
WP_087495127.1	AEP_01867	AEP_RS09310
WP_087495128.1	AEP_01868	AEP_RS09315
WP_087495129.1	AEP_01869	AEP_RS09320
WP_087495130.1	AEP_01870	AEP_RS09325
WP_087497264.1	AEP_01871	AEP_RS09330
WP_087495131.1	AEP_01872	AEP_RS09335
WP_087495132.1	AEP_01873	AEP_RS09340
WP_087495133.1	AEP_01874	AEP_RS09345
WP_087495134.1	AEP_01875	AEP_RS09350
WP_087495135.1	AEP_01876	AEP_RS09355
WP_087495136.1	AEP_01877	AEP_RS09360
WP_232459969.1	AEP_01878	AEP_RS09365
WP_087495137.1	AEP_01879	AEP_RS09370
WP_087497266.1	AEP_01880	AEP_RS09375
WP_087495138.1	AEP_01881	AEP_RS09380
WP_087495139.1	AEP_01882	AEP_RS09385
WP_087495140.1	AEP_01883	AEP_RS09390
WP_087495141.1	AEP_01884	AEP_RS09395
WP_087495142.1	AEP_01885	AEP_RS09400
WP_087495143.1	AEP_01886	AEP_RS09405
WP_087495144.1	AEP_01887	AEP_RS09410
WP_087495145.1	AEP_01888	AEP_RS09415
WP_087495146.1	AEP_01889	AEP_RS09420
WP_087495147.1	AEP_01890	AEP_RS09425
WP_087495148.1	AEP_01891	AEP_RS09430
WP_087495149.1	AEP_01892	AEP_RS09435
WP_087495150.1	AEP_01893	AEP_RS09440
WP_087495151.1	AEP_01894	AEP_RS09445
WP_232459970.1	AEP_01895	AEP_RS09450
WP_087495153.1	AEP_01896	AEP_RS09455
WP_087495154.1	AEP_01897	AEP_RS09460
WP_087495155.1	AEP_01898	AEP_RS09465
WP_087495156.1	AEP_01899	AEP_RS09470
WP_087495157.1	AEP_01900	AEP_RS09475
WP_087495158.1	AEP_01901	AEP_RS09480
WP_087495159.1	AEP_01902	AEP_RS09485
WP_087495160.1	AEP_01903	AEP_RS09490
WP_087495161.1	AEP_01904	AEP_RS09495
WP_232459971.1	AEP_01905	AEP_RS09500
WP_087495163.1	AEP_01906	AEP_RS09505
WP_087495164.1	AEP_01907	AEP_RS09510
WP_087495165.1	AEP_01908	AEP_RS09515
WP_087495166.1	AEP_01909	AEP_RS09520
WP_087495167.1	AEP_01910	AEP_RS09525
WP_232459972.1	AEP_01911	AEP_RS09530
WP_087495168.1	AEP_01912	AEP_RS09535
WP_087495169.1	AEP_01913	AEP_RS09540
WP_087495170.1	AEP_01914	AEP_RS09545
WP_087495171.1	AEP_01915	AEP_RS09550
WP_087495172.1	AEP_01916	AEP_RS09555
WP_232459973.1	AEP_01917	AEP_RS09560
WP_232459974.1	AEP_01918	AEP_RS21020
WP_232459975.1	AEP_01919	AEP_RS09570
WP_198301930.1	AEP_01920	AEP_RS09575
WP_198301931.1	AEP_01921	AEP_RS09580
WP_087495175.1	AEP_01922	AEP_RS09585
WP_157673119.1	AEP_01923	AEP_RS09590
WP_087495177.1	AEP_01924	AEP_RS09595
WP_087495178.1	AEP_01925	AEP_RS09600
WP_087495179.1	AEP_01926	AEP_RS09605
WP_087495180.1	AEP_01927	AEP_RS09610
WP_087495181.1	AEP_01928	AEP_RS09615
WP_087495182.1	AEP_01929	AEP_RS09620
WP_087495183.1	AEP_01930	AEP_RS09625
WP_087497271.1	AEP_01931	AEP_RS09630
WP_087495184.1	AEP_01932	AEP_RS09635
WP_087495185.1	AEP_01933	AEP_RS09640
WP_087495186.1	AEP_01934	AEP_RS09645
WP_232459976.1	AEP_01935	AEP_RS09650
WP_087495188.1	AEP_01936	AEP_RS09655
WP_157673120.1	AEP_01937	AEP_RS09660
WP_157673121.1	AEP_01938	AEP_RS09665
WP_087495191.1	AEP_01950	AEP_RS09725
WP_232459998.1	AEP_01951	AEP_RS09730
WP_232459977.1	AEP_01952	AEP_RS09735
WP_087495193.1	AEP_01953	AEP_RS09740
WP_087495194.1	AEP_01954	AEP_RS09745
WP_087495195.1	AEP_01955	AEP_RS09750
WP_087495196.1	AEP_01956	AEP_RS09755
WP_232459978.1	AEP_01957	AEP_RS09760
WP_087495198.1	AEP_01958	AEP_RS09765
WP_087495199.1	AEP_01959	AEP_RS09770
WP_087495200.1	AEP_01960	AEP_RS09775
WP_198301958.1	AEP_01961	AEP_RS09780
WP_087495203.1	AEP_01962	AEP_RS09790
WP_087495204.1	AEP_01963	AEP_RS09795
WP_232459979.1	AEP_01964	AEP_RS09800
WP_087495205.1	AEP_01965	AEP_RS09805
WP_087495206.1	AEP_01966	AEP_RS09810
WP_087497274.1	AEP_01967	AEP_RS09815
WP_087495207.1	AEP_01968	AEP_RS09820
WP_087495208.1	AEP_01969	AEP_RS09825
WP_087495209.1	AEP_01970	AEP_RS09830
WP_198301932.1	AEP_01971	AEP_RS09835
WP_087495210.1	AEP_01972	AEP_RS09840
WP_087495211.1	AEP_01973	AEP_RS09845
WP_087495212.1	AEP_01974	AEP_RS09850
WP_087495213.1	AEP_01975	AEP_RS09855
WP_087495214.1	AEP_01976	AEP_RS09860
WP_087495215.1	AEP_01977	AEP_RS09865
WP_087495216.1	AEP_01978	AEP_RS09870
WP_087495217.1	AEP_01979	AEP_RS09875
WP_087495218.1	AEP_01980	AEP_RS09880
WP_087495219.1	AEP_01981	AEP_RS09885
WP_087495220.1	AEP_01982	AEP_RS09890
WP_087495221.1	AEP_01983	AEP_RS09895
WP_087495222.1	AEP_01984	AEP_RS09900
WP_087495223.1	AEP_01985	AEP_RS09905
WP_087495224.1	AEP_01986	AEP_RS09910
WP_087495225.1	AEP_01987	AEP_RS09915
WP_087495226.1	AEP_01988	AEP_RS09920
WP_087495227.1	AEP_01989	AEP_RS09925
WP_087495228.1	AEP_01990	AEP_RS09930
WP_087495229.1	AEP_01991	AEP_RS09935
WP_087495230.1	AEP_01992	AEP_RS09940
WP_087495231.1	AEP_01993	AEP_RS09945
WP_157673122.1	AEP_01994	AEP_RS09950
WP_087495233.1	AEP_01995	AEP_RS09955
WP_087495234.1	AEP_01996	AEP_RS09960
WP_087495235.1	AEP_01997	AEP_RS09965
WP_087495236.1	AEP_01998	AEP_RS09970
WP_087495237.1	AEP_01999	AEP_RS09975
WP_087495238.1	AEP_02000	AEP_RS09980
WP_087495239.1	AEP_02001	AEP_RS09985
WP_087495240.1	AEP_02002	AEP_RS09990
WP_087495241.1	AEP_02003	AEP_RS09995
WP_087495242.1	AEP_02004	AEP_RS10000
WP_087495243.1	AEP_02005	AEP_RS10005
WP_232459999.1	AEP_02006	AEP_RS10010
WP_087495245.1	AEP_02007	AEP_RS10015
WP_087495246.1	AEP_02008	AEP_RS10020
WP_087495247.1	AEP_02009	AEP_RS10025
WP_087495248.1	AEP_02010	AEP_RS10030
WP_087495249.1	AEP_02011	AEP_RS10035
WP_087495250.1	AEP_02012	AEP_RS10040
WP_232459980.1	AEP_02013	AEP_RS10045
WP_087495251.1	AEP_02014	AEP_RS10050
WP_087495252.1	AEP_02015	AEP_RS10055
WP_087495253.1	AEP_02016	AEP_RS10060
WP_087495254.1	AEP_02017	AEP_RS10065
WP_087495255.1	AEP_02018	AEP_RS10070
WP_087495256.1	AEP_02019	AEP_RS10075
WP_087495257.1	AEP_02020	AEP_RS10080
WP_087495258.1	AEP_02021	AEP_RS10085
WP_087495259.1	AEP_02022	AEP_RS10090
WP_087495260.1	AEP_02023	AEP_RS10095
WP_087495263.1	AEP_02025	AEP_RS10110
WP_232460000.1	AEP_02026	AEP_RS10115
WP_087495264.1	AEP_02027	AEP_RS10120
WP_232459803.1	AEP_02028	AEP_RS10125
WP_087497278.1	AEP_02029	AEP_RS10130
WP_087495266.1	AEP_02030	AEP_RS10135
WP_087495267.1	AEP_02031	AEP_RS10140
WP_087495268.1	AEP_02032	AEP_RS10145
WP_087495269.1	AEP_02033	AEP_RS10150
WP_157673123.1	AEP_02034	AEP_RS10155
WP_087495271.1	AEP_02035	AEP_RS10160
WP_087495272.1	AEP_02036	AEP_RS10165
WP_087495273.1	AEP_02037	AEP_RS10170
WP_087495274.1	AEP_02038	AEP_RS10175
WP_232459804.1	AEP_02039	AEP_RS10180
WP_087495275.1	AEP_02040	AEP_RS10185
WP_087495276.1	AEP_02041	AEP_RS10190
WP_087495277.1	AEP_02042	AEP_RS10195
WP_087495278.1	AEP_02043	AEP_RS10200
WP_087495279.1	AEP_02045	AEP_RS10210
WP_087495280.1	AEP_02046	AEP_RS10215
WP_232459805.1	AEP_02047	AEP_RS10220
WP_087495282.1	AEP_02048	AEP_RS10225
WP_087495283.1	AEP_02049	AEP_RS10230
WP_087495284.1	AEP_02050	AEP_RS10235
WP_087495285.1	AEP_02051	AEP_RS10240
WP_087495286.1	AEP_02052	AEP_RS10245
WP_087495287.1	AEP_02053	AEP_RS10250
WP_087495288.1	AEP_02054	AEP_RS10255
WP_087495289.1	AEP_02055	AEP_RS10260
WP_087495290.1	AEP_02056	AEP_RS10265
WP_087495291.1	AEP_02057	AEP_RS10270
WP_087495292.1	AEP_02288	AEP_RS11405
WP_087495293.1	AEP_02063	AEP_RS10300
WP_087495294.1	AEP_02064	AEP_RS10305
WP_087495295.1	AEP_02065	AEP_RS10310
WP_087495296.1	AEP_02066	AEP_RS10315
WP_087495297.1	AEP_02067	AEP_RS10320
WP_087495298.1	AEP_02068	AEP_RS10325
WP_087495299.1	AEP_02069	AEP_RS10330
WP_087495300.1	AEP_02070	AEP_RS10335
WP_087495301.1	AEP_02071	AEP_RS10340
WP_232459806.1	AEP_02072	AEP_RS10345
WP_087497280.1	AEP_02074	AEP_RS10355
WP_232460002.1	AEP_02075	AEP_RS10360
WP_157673124.1	AEP_02076	AEP_RS21030
WP_087495305.1	AEP_02077	AEP_RS10365
WP_087495306.1	AEP_02078	AEP_RS10370
WP_087495307.1	AEP_02079	AEP_RS10375
WP_087495308.1	AEP_02080	AEP_RS10380
WP_232459807.1	AEP_02081	AEP_RS10385
WP_087495309.1	AEP_02082	AEP_RS10390
WP_087495310.1	AEP_02083	AEP_RS10395
WP_087495311.1	AEP_02084	AEP_RS10400
WP_087495312.1	AEP_02085	AEP_RS10405
WP_087497282.1	AEP_02086	AEP_RS10410
WP_087495313.1	AEP_02087	AEP_RS10415
WP_232459808.1	AEP_02088	AEP_RS10420
WP_087495315.1	AEP_02089	AEP_RS10425
WP_087495316.1	AEP_02090	AEP_RS10430
WP_087495317.1	AEP_02091	AEP_RS10435
WP_087495318.1	AEP_02092	AEP_RS10440
WP_087495319.1	AEP_02093	AEP_RS10445
WP_087495320.1	AEP_02094	AEP_RS10450
WP_157673125.1	AEP_02095	AEP_RS10455
WP_087495322.1	AEP_02096	AEP_RS10460
WP_087495323.1	AEP_02097	AEP_RS10465
WP_087495324.1	AEP_02098	AEP_RS10470
WP_087495325.1	AEP_02099	AEP_RS10475
WP_087495326.1	AEP_02100	AEP_RS10480
WP_232460003.1	AEP_02102	AEP_RS10490
WP_087495329.1	AEP_02103	AEP_RS10495
WP_087495330.1	AEP_02104	AEP_RS10500
WP_087495331.1	AEP_02105	AEP_RS10505
WP_087495332.1	AEP_02106	AEP_RS10510
WP_087495333.1	AEP_02107	AEP_RS10515
WP_087495334.1	AEP_02108	AEP_RS10520
WP_087495335.1	AEP_02109	AEP_RS10525
WP_087495336.1	AEP_02110	AEP_RS10530
WP_087495337.1	AEP_02111	AEP_RS10535
WP_087495338.1	AEP_02112	AEP_RS10540
WP_087495339.1	AEP_02113	AEP_RS10545
WP_087495340.1	AEP_02114	AEP_RS10550
WP_157673126.1	AEP_02115	AEP_RS10555
WP_087495342.1	AEP_02116	AEP_RS10560
WP_087495343.1	AEP_02117	AEP_RS10565
WP_087495344.1	AEP_02118	AEP_RS10570
WP_087495345.1	AEP_02119	AEP_RS10575
WP_087497283.1	AEP_02120	AEP_RS10580
WP_087495346.1	AEP_02121	AEP_RS10585
WP_087495347.1	AEP_02122	AEP_RS10590
WP_087495348.1	AEP_02123	AEP_RS10595
WP_087495349.1	AEP_02124	AEP_RS10600
WP_087495350.1	AEP_02125	AEP_RS10605
WP_087495351.1	AEP_02126	AEP_RS10610
WP_157673127.1	AEP_02127	AEP_RS10615
WP_157673128.1	AEP_02128	AEP_RS20705
WP_157673129.1	AEP_02129	AEP_RS10620
WP_087495354.1	AEP_02130	AEP_RS10625
WP_087495355.1	AEP_02131	AEP_RS10630
WP_157673130.1	AEP_02132	AEP_RS10635
WP_087495357.1	AEP_02133	AEP_RS10640
WP_087495358.1	AEP_02134	AEP_RS10645
WP_087495360.1	AEP_02136	AEP_RS10655
WP_087495361.1	AEP_02137	AEP_RS10660
WP_087495362.1	AEP_02138	AEP_RS10665
WP_087495363.1	AEP_02139	AEP_RS10670
WP_087495364.1	AEP_02140	AEP_RS10675
WP_087495366.1	AEP_02142	AEP_RS10685
WP_087495367.1	AEP_02143	AEP_RS10690
WP_087495368.1	AEP_02144	AEP_RS10695
WP_087497284.1	AEP_02145	AEP_RS10700
WP_087495369.1	AEP_02146	AEP_RS10705
WP_087495370.1	AEP_02147	AEP_RS10710
WP_157673131.1	AEP_02148	AEP_RS10715
WP_157673132.1	AEP_02149	AEP_RS10720
WP_087495373.1	AEP_02150	AEP_RS10725
WP_087495374.1	AEP_02151	AEP_RS10730
WP_232459809.1	AEP_02152	AEP_RS10735
WP_087495375.1	AEP_02153	AEP_RS10740
WP_087495376.1	AEP_02154	AEP_RS10745
WP_087495377.1	AEP_02155	AEP_RS10750
WP_087495378.1	AEP_02156	AEP_RS10755
WP_087495379.1	AEP_02157	AEP_RS10760
WP_087495380.1	AEP_02158	AEP_RS10765
WP_232460005.1	AEP_02159	AEP_RS10770
WP_087495381.1	AEP_02160	AEP_RS10775
WP_087495382.1	AEP_02161	AEP_RS10780
WP_087495383.1	AEP_02162	AEP_RS10785
WP_087495384.1	AEP_02163	AEP_RS10790
WP_087495385.1	AEP_02164	AEP_RS10795
WP_087495386.1	AEP_02165	AEP_RS10800
WP_087495387.1	AEP_02166	AEP_RS10805
WP_087495388.1	AEP_02167	AEP_RS10810
WP_087495390.1	AEP_02169	AEP_RS10820
WP_087495391.1	AEP_02170	AEP_RS10825
WP_198301808.1	AEP_02172	AEP_RS10835
WP_087495394.1	AEP_02173	AEP_RS10840
WP_087495395.1	AEP_02174	AEP_RS10845
WP_087495396.1	AEP_02175	AEP_RS10850
WP_157673133.1	AEP_02176	AEP_RS10855
WP_087495397.1	AEP_02177	AEP_RS10860
WP_157673134.1	AEP_02178	AEP_RS10865
WP_087495399.1	AEP_02179	AEP_RS10870
WP_087495400.1	AEP_02180	AEP_RS10875
WP_087495401.1	AEP_02181	AEP_RS10880
WP_087495402.1	AEP_02182	AEP_RS10885
WP_087495403.1	AEP_02183	AEP_RS10890
WP_087495404.1	AEP_02184	AEP_RS10895
WP_087495405.1	AEP_02185	AEP_RS10900
WP_087497288.1	AEP_02186	AEP_RS10905
WP_087495406.1	AEP_02187	AEP_RS10910
WP_087495407.1	AEP_02188	AEP_RS10915
WP_087495408.1	AEP_02189	AEP_RS10920
WP_157673135.1	AEP_02190	AEP_RS10925
WP_087495410.1	AEP_02191	AEP_RS10930
WP_087495411.1	AEP_02192	AEP_RS10935
WP_157673136.1	AEP_02193	AEP_RS10940
WP_087495413.1	AEP_02194	AEP_RS10945
WP_087495414.1	AEP_02195	AEP_RS10950
WP_087495415.1	AEP_02196	AEP_RS10955
WP_087495416.1	AEP_02197	AEP_RS10960
WP_198301809.1	AEP_02198	AEP_RS10965
WP_087495417.1	AEP_02199	AEP_RS10970
WP_087495418.1	AEP_02200	AEP_RS10975
WP_087495419.1	AEP_02201	AEP_RS10980
WP_087495420.1	AEP_02202	AEP_RS10985
WP_157673137.1	AEP_02203	AEP_RS10990
WP_087495422.1	AEP_02204	AEP_RS10995
WP_087497290.1	AEP_02205	AEP_RS11000
WP_087495423.1	AEP_02206	AEP_RS11005
WP_087495424.1	AEP_02207	AEP_RS11010
WP_087495425.1	AEP_02208	AEP_RS11015
WP_087495426.1	AEP_02210	AEP_RS11025
WP_087495427.1	AEP_02211	AEP_RS11030
WP_087497291.1	AEP_02212	AEP_RS11035
WP_087495428.1	AEP_02213	AEP_RS11040
WP_087495429.1	AEP_02214	AEP_RS11045
WP_232459810.1	AEP_02215	AEP_RS11050
WP_087495431.1	AEP_02216	AEP_RS11055
WP_087495432.1	AEP_02217	AEP_RS11060
WP_198301810.1	AEP_02218	AEP_RS11065
WP_087495434.1	AEP_02219	AEP_RS11070
WP_087495435.1	AEP_02220	AEP_RS11075
WP_087495436.1	AEP_02221	AEP_RS11080
WP_087495437.1	AEP_02222	AEP_RS11085
WP_019429175.1	AEP_02223	AEP_RS11090
WP_087495438.1	AEP_02224	AEP_RS11095
WP_087495439.1	AEP_02225	AEP_RS11100
WP_087495440.1	AEP_02226	AEP_RS11105
WP_232460006.1	AEP_02227	AEP_RS11110
WP_087495442.1	AEP_02228	AEP_RS11115
WP_157673138.1	AEP_02229	AEP_RS20710
WP_157673139.1	AEP_02230	AEP_RS11130
WP_087495446.1	AEP_02231	AEP_RS11135
WP_157673140.1	AEP_02232	AEP_RS11140
WP_157673141.1	AEP_02233	AEP_RS20715
WP_087495448.1	AEP_02234	AEP_RS11145
WP_087497292.1	AEP_02237	AEP_RS11155
WP_198301812.1	AEP_02238	AEP_RS11160
WP_087495450.1	AEP_02240	AEP_RS11165
WP_198301813.1	AEP_02241	AEP_RS11170
WP_257789666.1	AEP_02242	AEP_RS11175
WP_157673142.1	AEP_02243	AEP_RS20720
WP_087495453.1	AEP_02244	AEP_RS11180
WP_087495454.1	AEP_02245	AEP_RS11185
WP_087495455.1	AEP_02246	AEP_RS11190
WP_087495456.1	AEP_02247	AEP_RS11195
WP_157673143.1	AEP_02248	AEP_RS11200
WP_232459811.1	AEP_02249	AEP_RS11205
WP_157673144.1	AEP_02250	AEP_RS11210
WP_087495460.1	AEP_02251	AEP_RS11215
WP_157673145.1	AEP_02252	AEP_RS11225
WP_232459812.1	AEP_02253	AEP_RS11230
WP_087495462.1	AEP_02254	AEP_RS11235
WP_157673146.1	AEP_02255	AEP_RS11240
WP_087495464.1	AEP_02256	AEP_RS11245
WP_087495465.1	AEP_02257	AEP_RS11250
WP_232460007.1	AEP_02258	AEP_RS11255
WP_157673147.1	AEP_02259	AEP_RS11260
WP_087495468.1	AEP_02260	AEP_RS11265
WP_087495470.1	AEP_02262	AEP_RS11275
WP_087495471.1	AEP_02263	AEP_RS11280
WP_087495472.1	AEP_02264	AEP_RS11285
WP_087495473.1	AEP_02265	AEP_RS11290
WP_087495474.1	AEP_02266	AEP_RS11295
WP_087495475.1	AEP_02267	AEP_RS11300
WP_087495476.1	AEP_02268	AEP_RS11305
WP_087495477.1	AEP_02269	AEP_RS11310
WP_087495478.1	AEP_02270	AEP_RS11315
WP_087495479.1	AEP_02271	AEP_RS11320
WP_157673149.1	AEP_02272	AEP_RS11325
WP_087495481.1	AEP_02273	AEP_RS11330
WP_087495482.1	AEP_02274	AEP_RS11335
WP_087495483.1	AEP_02275	AEP_RS11340
WP_087495484.1	AEP_02276	AEP_RS11345
WP_087495485.1	AEP_02277	AEP_RS11350
WP_087495486.1	AEP_02278	AEP_RS11355
WP_087495487.1	AEP_02279	AEP_RS11360
WP_087495488.1	AEP_02280	AEP_RS11365
WP_075585605.1	AEP_02281	AEP_RS11370
WP_087495489.1	AEP_02282	AEP_RS11375
WP_087495490.1	AEP_02283	AEP_RS11380
WP_087495491.1	AEP_02284	AEP_RS11385
WP_087495492.1	AEP_02285	AEP_RS11390
WP_087495493.1	AEP_02286	AEP_RS11395
WP_068674876.1	AEP_02287	AEP_RS11400
WP_087497295.1	AEP_02289	AEP_RS11410
WP_087495494.1	AEP_02290	AEP_RS11415
WP_011466063.1	AEP_02291	AEP_RS11420
WP_087495495.1	AEP_02292	AEP_RS11425
WP_087495496.1	AEP_02293	AEP_RS11430
WP_087495497.1	AEP_02294	AEP_RS11435
WP_087495498.1	AEP_02295	AEP_RS11440
WP_087495499.1	AEP_02296	AEP_RS11445
WP_087497296.1	AEP_02298	AEP_RS11460
WP_087495500.1	AEP_02299	AEP_RS11465
WP_087495501.1	AEP_02300	AEP_RS11470
WP_232460008.1	AEP_02301	AEP_RS11475
WP_087495503.1	AEP_02302	AEP_RS11480
WP_087495504.1	AEP_02303	AEP_RS11485
WP_087495505.1	AEP_02304	AEP_RS11490
WP_087495506.1	AEP_02305	AEP_RS11495
WP_087495507.1	AEP_02306	AEP_RS11500
WP_087495508.1	AEP_02307	AEP_RS11505
WP_087495509.1	AEP_02308	AEP_RS11510
WP_087495510.1	AEP_02309	AEP_RS11515
WP_087495511.1	AEP_02310	AEP_RS11520
WP_087497297.1	AEP_02311	AEP_RS11525
WP_087495512.1	AEP_02312	AEP_RS11530
WP_087495513.1	AEP_02313	AEP_RS11535
WP_087495514.1	AEP_02314	AEP_RS11540
WP_087495515.1	AEP_02315	AEP_RS11545
WP_087495516.1	AEP_02316	AEP_RS11550
WP_087495517.1	AEP_02317	AEP_RS11555
WP_087495518.1	AEP_02318	AEP_RS11560
WP_087495519.1	AEP_02319	AEP_RS11565
WP_087495520.1	AEP_02320	AEP_RS11570
WP_157673150.1	AEP_02321	AEP_RS11575
WP_087495521.1	AEP_02322	AEP_RS11580
WP_087497299.1	AEP_02323	AEP_RS11585
WP_087495522.1	AEP_02324	AEP_RS11590
WP_087495523.1	AEP_02325	AEP_RS11595
WP_087495524.1	AEP_02326	AEP_RS11600
WP_087495525.1	AEP_02327	AEP_RS11605
WP_087495526.1	AEP_02328	AEP_RS11610
WP_087495527.1	AEP_02329	AEP_RS11615
WP_087495528.1	AEP_02330	AEP_RS11620
WP_087495529.1	AEP_02331	AEP_RS11625
WP_087495530.1	AEP_02332	AEP_RS11630
WP_087495531.1	AEP_02333	AEP_RS11635
WP_087495532.1	AEP_02334	AEP_RS11640
WP_087495533.1	AEP_02335	AEP_RS11645
WP_087495534.1	AEP_02336	AEP_RS11650
WP_087495535.1	AEP_02337	AEP_RS11655
WP_087495536.1	AEP_02338	AEP_RS11660
WP_087495537.1	AEP_02339	AEP_RS11665
WP_087495538.1	AEP_02340	AEP_RS11670
WP_232459815.1	AEP_02341	AEP_RS11675
WP_087497301.1	AEP_02342	AEP_RS11680
WP_087495539.1	AEP_02343	AEP_RS11685
WP_087497302.1	AEP_02344	AEP_RS11690
WP_232459816.1	AEP_02345	AEP_RS11695
WP_087495541.1	AEP_02346	AEP_RS11700
WP_087495542.1	AEP_02347	AEP_RS11705
WP_087495543.1	AEP_02348	AEP_RS11710
WP_087495544.1	AEP_02349	AEP_RS11715
WP_087495545.1	AEP_02350	AEP_RS11720
WP_087495546.1	AEP_02351	AEP_RS11725
WP_087495547.1	AEP_02352	AEP_RS11730
WP_087495548.1	AEP_02353	AEP_RS11735
WP_157673151.1	AEP_02354	AEP_RS11740
WP_087495550.1	AEP_02355	AEP_RS11745
WP_087495551.1	AEP_02356	AEP_RS11750
WP_087495552.1	AEP_02357	AEP_RS11755
WP_087495553.1	AEP_02358	AEP_RS11760
WP_087495554.1	AEP_02359	AEP_RS11765
WP_198301814.1	AEP_02360	AEP_RS11770
WP_087495555.1	AEP_02361	AEP_RS11775
WP_087495556.1	AEP_02362	AEP_RS11780
WP_087495557.1	AEP_02363	AEP_RS11785
WP_087495558.1	AEP_02364	AEP_RS11790
WP_087495559.1	AEP_02365	AEP_RS11795
WP_087495560.1	AEP_02366	AEP_RS11800
WP_087495561.1	AEP_02367	AEP_RS11805
